date,district,enrol_total,age_0_5,age_5_17,age_18_greater,enrol_minor_ratio,enrol_adult_ratio
2025-02-03,Pudukkottai,4370,522,1080,2768,0.3666,0.6334
2025-02-10,Pudukkottai,4338,520,1079,2739,0.3686,0.6314
2025-02-17,Pudukkottai,4295,515,1072,2708,0.3695,0.6305
2025-02-24,Pudukkottai,4296,513,1074,2709,0.3694,0.6306
2025-03-03,Pudukkottai,4269,506,1066,2697,0.3682,0.6318
2025-03-10,Pudukkottai,4262,500,1060,2702,0.366,0.634
2025-03-17,Pudukkottai,4258,493,1052,2713,0.3628,0.6372
2025-03-24,Pudukkottai,4253,484,1043,2726,0.359,0.641
2025-03-31,Pudukkottai,4243,475,1031,2737,0.3549,0.6451
2025-04-07,Pudukkottai,4266,470,1027,2769,0.3509,0.6491
2025-04-14,Pudukkottai,4304,466,1028,2810,0.3471,0.6529
2025-04-21,Pudukkottai,4315,460,1024,2831,0.3439,0.6561
2025-04-28,Pudukkottai,4317,455,1020,2842,0.3417,0.6583
2025-05-05,Pudukkottai,4308,450,1017,2841,0.3405,0.6595
2025-05-12,Pudukkottai,4289,446,1014,2829,0.3404,0.6596
2025-05-19,Pudukkottai,4274,445,1014,2815,0.3414,0.6586
2025-05-26,Pudukkottai,4246,444,1014,2788,0.3434,0.6566
2025-06-02,Pudukkottai,4218,445,1016,2757,0.3464,0.6536
2025-06-09,Pudukkottai,4221,450,1026,2745,0.3497,0.6503
2025-06-16,Pudukkottai,4232,458,1038,2736,0.3535,0.6465
2025-06-23,Pudukkottai,4241,467,1048,2726,0.3572,0.6428
2024-01-01,Dharmapuri,4300,486,1075,2739,0.363,0.637
2024-01-08,Dharmapuri,4314,495,1076,2743,0.3642,0.6358
2024-01-15,Dharmapuri,4329,504,1075,2750,0.3647,0.6353
2024-01-22,Dharmapuri,4380,517,1080,2783,0.3646,0.6354
2024-01-29,Dharmapuri,4387,522,1073,2792,0.3636,0.6364
2024-02-05,Dharmapuri,4374,524,1060,2790,0.3621,0.6379
2024-02-12,Dharmapuri,4358,523,1047,2788,0.3603,0.6397
2024-02-19,Dharmapuri,4279,513,1020,2746,0.3583,0.6417
2024-02-26,Dharmapuri,4248,506,1007,2735,0.3562,0.6438
2024-03-04,Dharmapuri,4204,496,993,2715,0.3542,0.6458
2024-03-11,Dharmapuri,4219,492,996,2731,0.3527,0.6473
2024-03-18,Dharmapuri,4219,485,998,2736,0.3515,0.6485
2024-03-25,Dharmapuri,4258,481,1012,2765,0.3506,0.6494
2024-04-01,Dharmapuri,4287,476,1026,2785,0.3504,0.6496
2024-04-08,Dharmapuri,4279,467,1033,2779,0.3505,0.6495
2024-04-15,Dharmapuri,4302,462,1048,2792,0.351,0.649
2024-04-22,Dharmapuri,4294,455,1055,2784,0.3517,0.6483
2024-04-29,Dharmapuri,4290,450,1062,2778,0.3524,0.6476
2024-05-06,Dharmapuri,4282,446,1066,2770,0.3531,0.6469
2024-05-13,Dharmapuri,4243,441,1060,2742,0.3538,0.6462
2024-05-20,Dharmapuri,4237,442,1059,2736,0.3543,0.6457
2024-05-27,Dharmapuri,4217,442,1052,2723,0.3543,0.6457
2024-06-03,Dharmapuri,4200,445,1043,2712,0.3543,0.6457
2024-06-10,Dharmapuri,4168,448,1028,2692,0.3541,0.6459
2024-06-17,Dharmapuri,4176,456,1021,2699,0.3537,0.6463
2024-06-24,Dharmapuri,4195,466,1017,2712,0.3535,0.6465
2024-07-01,Dharmapuri,4261,481,1024,2756,0.3532,0.6468
2024-07-08,Dharmapuri,4357,500,1039,2818,0.3532,0.6468
2024-07-15,Dharmapuri,4389,511,1040,2838,0.3534,0.6466
2024-07-22,Dharmapuri,4365,515,1031,2819,0.3542,0.6458
2024-07-29,Dharmapuri,4357,519,1028,2810,0.3551,0.6449
2024-08-05,Dharmapuri,4385,525,1037,2823,0.3562,0.6438
2024-08-12,Dharmapuri,4355,523,1035,2797,0.3577,0.6423
2024-08-19,Dharmapuri,4400,527,1053,2820,0.3591,0.6409
2024-08-26,Dharmapuri,4338,517,1047,2774,0.3605,0.6395
2024-09-02,Dharmapuri,4338,512,1057,2769,0.3617,0.6383
2024-09-09,Dharmapuri,4325,504,1063,2758,0.3623,0.6377
2024-09-16,Dharmapuri,4312,495,1068,2749,0.3625,0.6375
2024-09-23,Dharmapuri,4312,487,1074,2751,0.362,0.638
2024-09-30,Dharmapuri,4315,479,1078,2758,0.3608,0.6392
2024-10-07,Dharmapuri,4353,475,1088,2790,0.3591,0.6409
2024-10-14,Dharmapuri,4350,468,1085,2797,0.357,0.643
2024-10-21,Dharmapuri,4358,462,1082,2814,0.3543,0.6457
2024-10-28,Dharmapuri,4336,455,1069,2812,0.3515,0.6485
2024-11-04,Dharmapuri,4363,455,1067,2841,0.3488,0.6512
2024-11-11,Dharmapuri,4356,453,1056,2847,0.3464,0.6536
2024-11-18,Dharmapuri,4325,451,1039,2835,0.3445,0.6555
2024-11-25,Dharmapuri,4282,449,1021,2812,0.3433,0.6567
2024-12-02,Dharmapuri,4245,450,1006,2789,0.343,0.657
2024-12-09,Dharmapuri,4254,457,1005,2792,0.3437,0.6563
2024-12-16,Dharmapuri,4254,464,1004,2786,0.3451,0.6549
2024-12-23,Dharmapuri,4281,475,1013,2793,0.3476,0.6524
2024-12-30,Dharmapuri,4305,486,1023,2796,0.3505,0.6495
2025-01-06,Dharmapuri,4371,502,1046,2823,0.3542,0.6458
2025-01-13,Dharmapuri,4419,515,1067,2837,0.358,0.642
2025-01-20,Dharmapuri,4449,525,1084,2840,0.3617,0.6383
2025-01-27,Dharmapuri,4477,533,1100,2844,0.3648,0.6352
2025-02-03,Dharmapuri,4462,534,1105,2823,0.3673,0.6327
2025-02-10,Dharmapuri,4438,533,1105,2800,0.3691,0.6309
2025-02-17,Dharmapuri,4434,531,1108,2795,0.3696,0.6304
2025-02-24,Dharmapuri,4408,525,1102,2781,0.3691,0.6309
2025-03-03,Dharmapuri,4395,519,1096,2780,0.3675,0.6325
2025-03-10,Dharmapuri,4378,510,1087,2781,0.3648,0.6352
2025-03-17,Dharmapuri,4372,502,1078,2792,0.3614,0.6386
2025-03-24,Dharmapuri,4346,491,1063,2792,0.3576,0.6424
2025-03-31,Dharmapuri,4361,484,1057,2820,0.3534,0.6466
2025-04-07,Dharmapuri,4350,475,1045,2830,0.3494,0.6506
2025-04-14,Dharmapuri,4344,467,1036,2841,0.346,0.654
2025-04-21,Dharmapuri,4341,460,1029,2852,0.343,0.657
2025-04-28,Dharmapuri,4390,461,1037,2892,0.3412,0.6588
2025-05-05,Dharmapuri,4388,457,1036,2895,0.3402,0.6598
2025-05-12,Dharmapuri,4363,454,1032,2877,0.3406,0.6594
2025-05-19,Dharmapuri,4344,453,1033,2858,0.3421,0.6579
2025-05-26,Dharmapuri,4344,456,1040,2848,0.3444,0.6556
2025-06-02,Dharmapuri,4309,457,1040,2812,0.3474,0.6526
2025-06-09,Dharmapuri,4272,459,1041,2772,0.3511,0.6489
2025-06-16,Dharmapuri,4288,468,1054,2766,0.3549,0.6451
2025-06-23,Dharmapuri,4336,481,1074,2781,0.3586,0.6414
2024-01-01,Krishnagiri,4463,508,1115,2840,0.3637,0.6363
2024-01-08,Krishnagiri,4467,517,1113,2837,0.3649,0.6351
2024-01-15,Krishnagiri,4534,532,1124,2878,0.3652,0.6348
2024-01-22,Krishnagiri,4502,534,1108,2860,0.3647,0.6353
2024-01-29,Krishnagiri,4505,538,1099,2868,0.3634,0.6366
2024-02-05,Krishnagiri,4486,538,1085,2863,0.3618,0.6382
2024-02-12,Krishnagiri,4404,528,1056,2820,0.3597,0.6403
2024-02-19,Krishnagiri,4377,523,1042,2812,0.3576,0.6424
2024-02-26,Krishnagiri,4374,519,1035,2820,0.3553,0.6447
2024-03-04,Krishnagiri,4296,504,1014,2778,0.3534,0.6466
2024-03-11,Krishnagiri,4274,495,1009,2770,0.3519,0.6481
2024-03-18,Krishnagiri,4299,490,1018,2791,0.3508,0.6492
2024-03-25,Krishnagiri,4339,486,1033,2820,0.3501,0.6499
2024-04-01,Krishnagiri,4403,485,1056,2862,0.35,0.65
2024-04-08,Krishnagiri,4393,476,1063,2854,0.3503,0.6497
2024-04-15,Krishnagiri,4399,470,1074,2855,0.351,0.649
2024-04-22,Krishnagiri,4410,465,1086,2859,0.3517,0.6483
2024-04-29,Krishnagiri,4419,462,1096,2861,0.3526,0.6474
2024-05-06,Krishnagiri,4371,455,1090,2826,0.3535,0.6465
2024-05-13,Krishnagiri,4313,449,1078,2786,0.354,0.646
2024-05-20,Krishnagiri,4335,453,1083,2799,0.3543,0.6457
2024-05-27,Krishnagiri,4329,456,1079,2794,0.3546,0.6454
2024-06-03,Krishnagiri,4326,461,1072,2793,0.3544,0.6456
2024-06-10,Krishnagiri,4333,469,1066,2798,0.3543,0.6457
2024-06-17,Krishnagiri,4336,477,1058,2801,0.354,0.646
2024-06-24,Krishnagiri,4350,487,1052,2811,0.3538,0.6462
2024-07-01,Krishnagiri,4358,496,1045,2817,0.3536,0.6464
2024-07-08,Krishnagiri,4387,507,1044,2836,0.3535,0.6465
2024-07-15,Krishnagiri,4410,517,1044,2849,0.354,0.646
2024-07-22,Krishnagiri,4453,528,1051,2874,0.3546,0.6454
2024-07-29,Krishnagiri,4440,530,1048,2862,0.3554,0.6446
2024-08-05,Krishnagiri,4409,529,1044,2836,0.3568,0.6432
2024-08-12,Krishnagiri,4410,529,1050,2831,0.358,0.642
2024-08-19,Krishnagiri,4426,529,1062,2835,0.3595,0.6405
2024-08-26,Krishnagiri,4408,523,1067,2818,0.3607,0.6393
2024-09-02,Krishnagiri,4409,517,1077,2815,0.3615,0.6385
2024-09-09,Krishnagiri,4380,507,1079,2794,0.3621,0.6379
2024-09-16,Krishnagiri,4385,500,1088,2797,0.3621,0.6379
2024-09-23,Krishnagiri,4453,499,1110,2844,0.3613,0.6387
2024-09-30,Krishnagiri,4468,492,1117,2859,0.3601,0.6399
2024-10-07,Krishnagiri,4503,488,1125,2890,0.3582,0.6418
2024-10-14,Krishnagiri,4487,479,1118,2890,0.3559,0.6441
2024-10-21,Krishnagiri,4449,469,1103,2877,0.3533,0.6467
2024-10-28,Krishnagiri,4393,459,1081,2853,0.3506,0.6494
2024-11-04,Krishnagiri,4423,460,1079,2884,0.348,0.652
2024-11-11,Krishnagiri,4367,454,1056,2857,0.3458,0.6542
2024-11-18,Krishnagiri,4335,453,1039,2843,0.3442,0.6558
2024-11-25,Krishnagiri,4320,455,1028,2837,0.3433,0.6567
2024-12-02,Krishnagiri,4347,464,1029,2854,0.3435,0.6565
2024-12-09,Krishnagiri,4358,472,1029,2857,0.3444,0.6556
2024-12-16,Krishnagiri,4347,478,1026,2843,0.346,0.654
2024-12-23,Krishnagiri,4379,490,1037,2852,0.3487,0.6513
2024-12-30,Krishnagiri,4441,506,1057,2878,0.3519,0.6481
2025-01-06,Krishnagiri,4501,521,1080,2900,0.3557,0.6443
2025-01-13,Krishnagiri,4486,526,1086,2874,0.3593,0.6407
2025-01-20,Krishnagiri,4544,539,1110,2895,0.3629,0.6371
2025-01-27,Krishnagiri,4560,545,1123,2892,0.3658,0.6342
2025-02-03,Krishnagiri,4584,550,1137,2897,0.368,0.632
2025-02-10,Krishnagiri,4561,547,1137,2877,0.3692,0.6308
2025-02-17,Krishnagiri,4493,537,1123,2833,0.3695,0.6305
2025-02-24,Krishnagiri,4482,532,1120,2830,0.3686,0.6314
2025-03-03,Krishnagiri,4462,524,1112,2826,0.3667,0.6333
2025-03-10,Krishnagiri,4416,511,1095,2810,0.3637,0.6363
2025-03-17,Krishnagiri,4370,498,1075,2797,0.36,0.64
2025-03-24,Krishnagiri,4393,492,1072,2829,0.356,0.644
2025-03-31,Krishnagiri,4423,487,1069,2867,0.3518,0.6482
2025-04-07,Krishnagiri,4440,481,1064,2895,0.348,0.652
2025-04-14,Krishnagiri,4422,472,1052,2898,0.3446,0.6554
2025-04-21,Krishnagiri,4443,468,1052,2923,0.3421,0.6579
2025-04-28,Krishnagiri,4416,462,1042,2912,0.3406,0.6594
2025-05-05,Krishnagiri,4392,457,1037,2898,0.3402,0.6598
2025-05-12,Krishnagiri,4375,455,1036,2884,0.3408,0.6592
2025-05-19,Krishnagiri,4352,455,1036,2861,0.3426,0.6574
2025-05-26,Krishnagiri,4326,456,1038,2832,0.3454,0.6546
2025-06-02,Krishnagiri,4314,460,1044,2810,0.3486,0.6514
2025-06-09,Krishnagiri,4307,466,1052,2789,0.3524,0.6476
2025-06-16,Krishnagiri,4337,477,1068,2792,0.3562,0.6438
2025-06-23,Krishnagiri,4384,491,1087,2806,0.3599,0.6401
2024-01-01,Villupuram,4707,540,1176,2991,0.3646,0.6354
2024-01-08,Villupuram,4766,555,1186,3025,0.3653,0.6347
2024-01-15,Villupuram,4749,560,1175,3014,0.3653,0.6347
2024-01-22,Villupuram,4761,567,1169,3025,0.3646,0.6354
2024-01-29,Villupuram,4733,567,1152,3014,0.3632,0.6368
2024-02-05,Villupuram,4735,568,1142,3025,0.3611,0.6389
2024-02-12,Villupuram,4703,563,1125,3015,0.3589,0.6411
2024-02-19,Villupuram,4640,553,1102,2985,0.3567,0.6433
2024-02-26,Villupuram,4614,545,1091,2978,0.3546,0.6454
2024-03-04,Villupuram,4605,537,1087,2981,0.3527,0.6473
2024-03-11,Villupuram,4618,531,1091,2996,0.3512,0.6488
2024-03-18,Villupuram,4615,522,1094,2999,0.3502,0.6498
2024-03-25,Villupuram,4645,516,1108,3021,0.3496,0.6504
2024-04-01,Villupuram,4703,514,1131,3058,0.3498,0.6502
2024-04-08,Villupuram,4722,508,1146,3068,0.3503,0.6497
2024-04-15,Villupuram,4694,498,1149,3047,0.3509,0.6491
2024-04-22,Villupuram,4665,490,1151,3024,0.3518,0.6482
2024-04-29,Villupuram,4674,487,1161,3026,0.3526,0.6474
2024-05-06,Villupuram,4625,481,1154,2990,0.3535,0.6465
2024-05-13,Villupuram,4612,481,1153,2978,0.3543,0.6457
2024-05-20,Villupuram,4585,481,1145,2959,0.3546,0.6454
2024-05-27,Villupuram,4552,482,1133,2937,0.3548,0.6452
2024-06-03,Villupuram,4542,488,1124,2930,0.3549,0.6451
2024-06-10,Villupuram,4594,501,1128,2965,0.3546,0.6454
2024-06-17,Villupuram,4595,510,1118,2967,0.3543,0.6457
2024-06-24,Villupuram,4677,528,1128,3021,0.3541,0.6459
2024-07-01,Villupuram,4712,541,1127,3044,0.354,0.646
2024-07-08,Villupuram,4728,551,1123,3054,0.3541,0.6459
2024-07-15,Villupuram,4767,562,1127,3078,0.3543,0.6457
2024-07-22,Villupuram,4783,569,1129,3085,0.355,0.645
2024-07-29,Villupuram,4810,576,1136,3098,0.3559,0.6441
2024-08-05,Villupuram,4775,573,1132,3070,0.3571,0.6429
2024-08-12,Villupuram,4748,569,1133,3046,0.3585,0.6415
2024-08-19,Villupuram,4744,565,1141,3038,0.3596,0.6404
2024-08-26,Villupuram,4707,556,1142,3009,0.3607,0.6393
2024-09-02,Villupuram,4673,545,1144,2984,0.3614,0.6386
2024-09-09,Villupuram,4630,532,1143,2955,0.3618,0.6382
2024-09-16,Villupuram,4677,529,1162,2986,0.3616,0.6384
2024-09-23,Villupuram,4652,517,1161,2974,0.3607,0.6393
2024-09-30,Villupuram,4688,512,1172,3004,0.3592,0.6408
2024-10-07,Villupuram,4701,506,1174,3021,0.3574,0.6426
2024-10-14,Villupuram,4710,500,1172,3038,0.355,0.645
2024-10-21,Villupuram,4741,498,1173,3070,0.3525,0.6475
2024-10-28,Villupuram,4746,495,1165,3086,0.3498,0.6502
2024-11-04,Villupuram,4741,493,1154,3094,0.3474,0.6526
2024-11-11,Villupuram,4718,492,1138,3088,0.3455,0.6545
2024-11-18,Villupuram,4688,492,1121,3075,0.3441,0.6559
2024-11-25,Villupuram,4655,493,1106,3056,0.3435,0.6565
2024-12-02,Villupuram,4596,493,1087,3016,0.3438,0.6562
2024-12-09,Villupuram,4632,505,1093,3034,0.345,0.655
2024-12-16,Villupuram,4699,521,1110,3068,0.3471,0.6529
2024-12-23,Villupuram,4723,533,1120,3070,0.35,0.65
2024-12-30,Villupuram,4774,548,1139,3087,0.3534,0.6466
2025-01-06,Villupuram,4781,557,1150,3074,0.357,0.643
2025-01-13,Villupuram,4832,570,1172,3090,0.3605,0.6395
2025-01-20,Villupuram,4833,575,1183,3075,0.3637,0.6363
2025-01-27,Villupuram,4769,571,1177,3021,0.3665,0.6335
2025-02-03,Villupuram,4770,572,1185,3013,0.3683,0.6317
2025-02-10,Villupuram,4761,570,1188,3003,0.3693,0.6307
2025-02-17,Villupuram,4703,560,1176,2967,0.3691,0.6309
2025-02-24,Villupuram,4695,554,1173,2968,0.3678,0.6322
2025-03-03,Villupuram,4673,545,1163,2965,0.3655,0.6345
2025-03-10,Villupuram,4696,540,1162,2994,0.3624,0.6376
2025-03-17,Villupuram,4707,532,1156,3019,0.3586,0.6414
2025-03-24,Villupuram,4758,529,1158,3071,0.3546,0.6454
2025-03-31,Villupuram,4780,522,1153,3105,0.3504,0.6496
2025-04-07,Villupuram,4782,514,1144,3124,0.3467,0.6533
2025-04-14,Villupuram,4795,509,1139,3147,0.3437,0.6563
2025-04-21,Villupuram,4752,499,1124,3129,0.3415,0.6585
2025-04-28,Villupuram,4673,487,1103,3083,0.3403,0.6597
2025-05-05,Villupuram,4682,487,1106,3089,0.3402,0.6598
2025-05-12,Villupuram,4644,484,1101,3059,0.3413,0.6587
2025-05-19,Villupuram,4623,485,1103,3035,0.3435,0.6565
2025-05-26,Villupuram,4603,488,1107,3008,0.3465,0.6535
2025-06-02,Villupuram,4582,492,1112,2978,0.3501,0.6499
2025-06-09,Villupuram,4606,502,1128,2976,0.3539,0.6461
2025-06-16,Villupuram,4607,511,1137,2959,0.3577,0.6423
2025-06-23,Villupuram,4660,526,1158,2976,0.3614,0.6386
2024-01-01,Tiruvannamalai,4623,534,1154,2935,0.3651,0.6349
2024-01-08,Tiruvannamalai,4687,549,1165,2973,0.3657,0.6343
2024-01-15,Tiruvannamalai,4717,559,1165,2993,0.3655,0.6345
2024-01-22,Tiruvannamalai,4680,559,1146,2975,0.3643,0.6357
2024-01-29,Tiruvannamalai,4626,555,1123,2948,0.3627,0.6373
2024-02-05,Tiruvannamalai,4605,552,1108,2945,0.3605,0.6395
2024-02-12,Tiruvannamalai,4601,550,1098,2953,0.3582,0.6418
2024-02-19,Tiruvannamalai,4591,545,1089,2957,0.3559,0.6441
2024-02-26,Tiruvannamalai,4617,542,1091,2984,0.3537,0.6463
2024-03-04,Tiruvannamalai,4624,536,1091,2997,0.3519,0.6481
2024-03-11,Tiruvannamalai,4637,529,1096,3012,0.3504,0.6496
2024-03-18,Tiruvannamalai,4625,519,1098,3008,0.3496,0.6504
2024-03-25,Tiruvannamalai,4609,508,1102,2999,0.3493,0.6507
2024-04-01,Tiruvannamalai,4653,504,1122,3027,0.3495,0.6505
2024-04-08,Tiruvannamalai,4650,497,1131,3022,0.3501,0.6499
2024-04-15,Tiruvannamalai,4651,491,1141,3019,0.3509,0.6491
2024-04-22,Tiruvannamalai,4589,480,1135,2974,0.3519,0.6481
2024-04-29,Tiruvannamalai,4546,473,1131,2942,0.3528,0.6472
2024-05-06,Tiruvannamalai,4486,467,1120,2899,0.3538,0.6462
2024-05-13,Tiruvannamalai,4447,465,1112,2870,0.3546,0.6454
2024-05-20,Tiruvannamalai,4460,470,1113,2877,0.3549,0.6451
2024-05-27,Tiruvannamalai,4427,472,1100,2855,0.3551,0.6449
2024-06-03,Tiruvannamalai,4440,480,1096,2864,0.355,0.645
2024-06-10,Tiruvannamalai,4486,493,1099,2894,0.3549,0.6451
2024-06-17,Tiruvannamalai,4518,505,1097,2916,0.3546,0.6454
2024-06-24,Tiruvannamalai,4564,519,1098,2947,0.3543,0.6457
2024-07-01,Tiruvannamalai,4608,533,1100,2975,0.3544,0.6456
2024-07-08,Tiruvannamalai,4651,545,1103,3003,0.3543,0.6457
2024-07-15,Tiruvannamalai,4660,552,1101,3007,0.3547,0.6453
2024-07-22,Tiruvannamalai,4670,558,1102,3010,0.3555,0.6445
2024-07-29,Tiruvannamalai,4659,559,1101,2999,0.3563,0.6437
2024-08-05,Tiruvannamalai,4649,558,1104,2987,0.3575,0.6425
2024-08-12,Tiruvannamalai,4629,553,1107,2969,0.3586,0.6414
2024-08-19,Tiruvannamalai,4647,551,1120,2976,0.3596,0.6404
2024-08-26,Tiruvannamalai,4615,542,1123,2950,0.3608,0.6392
2024-09-02,Tiruvannamalai,4641,538,1139,2964,0.3613,0.6387
2024-09-09,Tiruvannamalai,4634,528,1146,2960,0.3612,0.6388
2024-09-16,Tiruvannamalai,4625,519,1151,2955,0.3611,0.6389
2024-09-23,Tiruvannamalai,4670,515,1166,2989,0.36,0.64
2024-09-30,Tiruvannamalai,4668,506,1167,2995,0.3584,0.6416
2024-10-07,Tiruvannamalai,4658,497,1163,2998,0.3564,0.6436
2024-10-14,Tiruvannamalai,4615,487,1147,2981,0.3541,0.6459
2024-10-21,Tiruvannamalai,4550,476,1123,2951,0.3514,0.6486
2024-10-28,Tiruvannamalai,4548,473,1114,2961,0.3489,0.6511
2024-11-04,Tiruvannamalai,4497,468,1092,2937,0.3469,0.6531
2024-11-11,Tiruvannamalai,4500,470,1083,2947,0.3451,0.6549
2024-11-18,Tiruvannamalai,4534,478,1082,2974,0.3441,0.6559
2024-11-25,Tiruvannamalai,4528,483,1074,2971,0.3439,0.6561
2024-12-02,Tiruvannamalai,4517,489,1067,2961,0.3445,0.6555
2024-12-09,Tiruvannamalai,4560,501,1076,2983,0.3458,0.6542
2024-12-16,Tiruvannamalai,4620,517,1092,3011,0.3483,0.6517
2024-12-23,Tiruvannamalai,4657,530,1106,3021,0.3513,0.6487
2024-12-30,Tiruvannamalai,4696,543,1123,3030,0.3548,0.6452
2025-01-06,Tiruvannamalai,4754,557,1146,3051,0.3582,0.6418
2025-01-13,Tiruvannamalai,4790,568,1165,3057,0.3618,0.6382
2025-01-20,Tiruvannamalai,4795,573,1177,3045,0.365,0.635
2025-01-27,Tiruvannamalai,4747,569,1174,3004,0.3672,0.6328
2025-02-03,Tiruvannamalai,4718,566,1174,2978,0.3688,0.6312
2025-02-10,Tiruvannamalai,4702,562,1174,2966,0.3692,0.6308
2025-02-17,Tiruvannamalai,4672,554,1168,2950,0.3686,0.6314
2025-02-24,Tiruvannamalai,4644,545,1159,2940,0.3669,0.6331
2025-03-03,Tiruvannamalai,4627,536,1150,2941,0.3644,0.6356
2025-03-10,Tiruvannamalai,4625,527,1142,2956,0.3609,0.6391
2025-03-17,Tiruvannamalai,4631,519,1134,2978,0.3569,0.6431
2025-03-24,Tiruvannamalai,4645,512,1128,3005,0.3531,0.6469
2025-03-31,Tiruvannamalai,4692,509,1129,3054,0.3491,0.6509
2025-04-07,Tiruvannamalai,4675,499,1116,3060,0.3455,0.6545
2025-04-14,Tiruvannamalai,4691,495,1113,3083,0.3428,0.6572
2025-04-21,Tiruvannamalai,4677,489,1105,3083,0.3408,0.6592
2025-04-28,Tiruvannamalai,4649,484,1097,3068,0.3401,0.6599
2025-05-05,Tiruvannamalai,4595,478,1086,3031,0.3404,0.6596
2025-05-12,Tiruvannamalai,4559,476,1083,3000,0.342,0.658
2025-05-19,Tiruvannamalai,4593,484,1098,3011,0.3444,0.6556
2025-05-26,Tiruvannamalai,4589,489,1106,2994,0.3476,0.6524
2025-06-02,Tiruvannamalai,4613,499,1122,2992,0.3514,0.6486
2025-06-09,Tiruvannamalai,4654,512,1142,3000,0.3554,0.6446
2025-06-16,Tiruvannamalai,4712,527,1165,3020,0.3591,0.6409
2025-06-23,Tiruvannamalai,4739,539,1179,3021,0.3625,0.6375
2024-01-01,Kanyakumari,4593,535,1145,2913,0.3658,0.6342
2024-01-08,Kanyakumari,4625,545,1148,2932,0.3661,0.6339
2024-01-15,Kanyakumari,4627,551,1140,2936,0.3655,0.6345
2024-01-22,Kanyakumari,4600,551,1124,2925,0.3641,0.6359
2024-01-29,Kanyakumari,4535,544,1098,2893,0.3621,0.6379
2024-02-05,Kanyakumari,4550,545,1092,2913,0.3598,0.6402
2024-02-12,Kanyakumari,4526,539,1078,2909,0.3573,0.6427
2024-02-19,Kanyakumari,4535,536,1074,2925,0.355,0.645
2024-02-26,Kanyakumari,4561,532,1077,2952,0.3528,0.6472
2024-03-04,Kanyakumari,4584,527,1082,2975,0.351,0.649
2024-03-11,Kanyakumari,4598,520,1088,2990,0.3497,0.6503
2024-03-18,Kanyakumari,4637,516,1103,3018,0.3491,0.6509
2024-03-25,Kanyakumari,4665,510,1118,3037,0.349,0.651
2024-04-01,Kanyakumari,4683,504,1132,3047,0.3493,0.6507
2024-04-08,Kanyakumari,4633,492,1130,3011,0.3501,0.6499
2024-04-15,Kanyakumari,4608,484,1133,2991,0.3509,0.6491
2024-04-22,Kanyakumari,4568,476,1132,2960,0.352,0.648
2024-04-29,Kanyakumari,4612,480,1149,2983,0.3532,0.6468
2024-05-06,Kanyakumari,4559,475,1139,2945,0.354,0.646
2024-05-13,Kanyakumari,4566,479,1141,2946,0.3548,0.6452
2024-05-20,Kanyakumari,4515,478,1126,2911,0.3553,0.6447
2024-05-27,Kanyakumari,4518,485,1121,2912,0.3555,0.6445
2024-06-03,Kanyakumari,4514,492,1112,2910,0.3553,0.6447
2024-06-10,Kanyakumari,4567,506,1116,2945,0.3552,0.6448
2024-06-17,Kanyakumari,4660,526,1128,3006,0.3549,0.6451
2024-06-24,Kanyakumari,4677,536,1123,3018,0.3547,0.6453
2024-07-01,Kanyakumari,4730,551,1127,3052,0.3548,0.6452
2024-07-08,Kanyakumari,4762,561,1128,3073,0.3547,0.6453
2024-07-15,Kanyakumari,4775,568,1128,3079,0.3552,0.6448
2024-07-22,Kanyakumari,4751,569,1121,3061,0.3557,0.6443
2024-07-29,Kanyakumari,4720,566,1117,3037,0.3566,0.6434
2024-08-05,Kanyakumari,4696,563,1117,3016,0.3578,0.6422
2024-08-12,Kanyakumari,4675,557,1120,2998,0.3587,0.6413
2024-08-19,Kanyakumari,4664,551,1127,2986,0.3598,0.6402
2024-08-26,Kanyakumari,4676,546,1140,2990,0.3606,0.6394
2024-09-02,Kanyakumari,4676,538,1150,2988,0.361,0.639
2024-09-09,Kanyakumari,4701,532,1165,3004,0.361,0.639
2024-09-16,Kanyakumari,4720,525,1176,3019,0.3604,0.6396
2024-09-23,Kanyakumari,4702,514,1175,3013,0.3592,0.6408
2024-09-30,Kanyakumari,4685,504,1171,3010,0.3575,0.6425
2024-10-07,Kanyakumari,4695,498,1171,3026,0.3555,0.6445
2024-10-14,Kanyakumari,4687,492,1163,3032,0.3531,0.6469
2024-10-21,Kanyakumari,4682,488,1154,3040,0.3507,0.6493
2024-10-28,Kanyakumari,4591,477,1122,2992,0.3483,0.6517
2024-11-04,Kanyakumari,4580,477,1109,2994,0.3463,0.6537
2024-11-11,Kanyakumari,4504,472,1081,2951,0.3448,0.6552
2024-11-18,Kanyakumari,4510,478,1074,2958,0.3441,0.6559
2024-11-25,Kanyakumari,4474,480,1060,2934,0.3442,0.6558
2024-12-02,Kanyakumari,4552,496,1075,2981,0.3451,0.6549
2024-12-09,Kanyakumari,4580,508,1081,2991,0.3469,0.6531
2024-12-16,Kanyakumari,4687,529,1109,3049,0.3495,0.6505
2024-12-23,Kanyakumari,4734,543,1126,3065,0.3526,0.6474
2024-12-30,Kanyakumari,4784,557,1146,3081,0.356,0.644
2025-01-06,Kanyakumari,4812,567,1163,3082,0.3595,0.6405
2025-01-13,Kanyakumari,4850,577,1183,3090,0.3629,0.6371
2025-01-20,Kanyakumari,4825,578,1187,3060,0.3658,0.6342
