district,state,kmeans_cluster,dbscan_cluster,bio__age_5_ratio,bio__age_17_ratio,bio__dependency_ratio,bio__bio_total_7day_std,bio__district_rank_in_state,bio__daily_pct_change,demo__demo_age_5_ratio,demo__demo_age_17_ratio,demo__demo_dependency_ratio,demo__demo_total_7day_std,demo__district_rank_in_state,demo__daily_pct_change,enrol__enrol_minor_ratio,enrol__enrol_adult_ratio,enrol__enrol_total_7day_std,enrol__district_rank_in_state,enrol__daily_pct_change
Kheda,Gujarat,0,0,0.3938083142676451,0.5496296094472886,0.7517665491197333,68.20860832273637,9.0,18.502965106333313,0.0418359069717304,0.7766158874415638,0.052972087187607014,101.67097613970454,9.0,-18.390282803787645,0.5646752002480556,0.1137490783621307,16.536408771590192,13.0,-15.826831955615505
Mahesana,Gujarat,0,0,0.39291339785374657,0.5377589065899733,0.7218970465151181,77.83459255017233,13.0,30.7674456947672,0.05850392683918675,0.7456397686750342,0.11054653717796704,66.32274917854424,10.0,-12.208510767824176,0.6932329043095273,0.060396183941616756,25.158278954709157,17.0,-12.729583678917818
Narmada,Gujarat,0,0,0.40539103333644044,0.5672632083017513,0.7326816434782442,97.50916251668997,24.0,48.19070693315958,0.09138318746656585,0.798124077568576,0.11449720700679074,55.73363981524487,24.0,-13.623173123960427,0.5886904761904762,0.11011904761904762,0.18057724259617935,33.0,-5.555555555555556
Navsari,Gujarat,0,0,0.47733451563140916,0.4451024901890326,1.1017798987976126,34.58447843972347,22.0,34.078781240140174,0.082883858491791,0.6793623827658116,0.11333098759569347,54.078448885811646,20.0,-12.810389115930903,0.6476017677798508,0.037148857020014095,7.255818797531741,26.0,-4.990736683124186
Panchmahal,Gujarat,0,0,0.33001199003341214,0.6258454306061364,0.5624888766555013,94.97078260927756,11.0,116.72696149416421,0.040570267771635166,0.7623265426858045,0.04794409387544398,93.72074319030389,19.0,131.18611361318776,0.7615360365913106,0.06399795580230865,34.699349495213234,12.0,-12.085400453661908
Patan,Gujarat,0,0,0.42884477080013195,0.5283160749247804,0.812757383951917,89.20962290596125,20.0,40.328949990710264,0.039952516668202945,0.7985636334973129,0.04568562358255575,102.38896062404717,21.0,-4.5325101328817565,0.7330831714605144,0.11967154195411837,71.07152583316608,9.0,15.329833848999277
Porbandar,Gujarat,0,0,0.41948467000660433,0.5331516234404466,0.795750249692562,70.15501453240377,28.0,38.29981424295127,0.10140174350700666,0.7303470336365074,0.12925792173083195,82.74399261752261,25.0,-49.94092116997785,0.6764848168068723,0.08245083972833481,18.90805474249862,28.0,-7.674118667630567
Rajkot,Gujarat,0,0,0.41879674053001725,0.5322123986701474,0.8912762086425384,97.65416570888574,4.0,29.286017528710474,0.05837133529346538,0.8169982484716167,0.06719268835492763,112.65072978532213,3.0,-3.754219634366238,0.7243110308096341,0.06304778863668482,43.27657848022812,5.0,-16.699624796171154
Sabarkantha,Gujarat,0,0,0.34873855060885844,0.6041530416591413,0.6389318432478849,62.25820365644571,15.0,77.87581207383947,0.049030071780071786,0.7605933325933323,0.061847212337408405,60.46370751579724,14.0,-8.033543568157347,0.638780452730263,0.1260630152891757,39.602771384546706,14.0,1.2023340264598252
Surat,Gujarat,0,0,0.43715083565370183,0.5017271792664061,0.9705035985618378,88.3851305850789,2.0,23.866179790703306,0.08050084042278594,0.8005313611304082,0.10587454725364871,170.40829033777854,1.0,-20.63793041845707,0.7388565385721694,0.03281635897496047,51.697883719668674,3.0,-16.12918488935069
Surendranagar,Gujarat,0,0,0.4216135057885301,0.5143522086353226,0.8561891596521531,105.10507973071236,14.0,80.18658984554543,0.04472305664140571,0.7158357620394342,0.08466065161370559,97.51519079194976,16.0,-24.335434609230973,0.6993706472576598,0.05383758567185359,47.40420844088882,10.0,-7.72409026468919
Tapi,Gujarat,0,0,0.38566605586720754,0.5586672924121177,0.7253774419466236,54.68218644631384,23.0,26.582060746025284,0.07484355921855922,0.6506620115995118,0.11714514652014651,45.72411730288278,26.0,-20.42748516011155,0.6281671533861772,0.03754693366708386,4.02733501619789,31.0,-10.167615433270083
Vadodara,Gujarat,0,0,0.3432115900008631,0.6102618869508788,0.5725724995261522,81.0740910386618,3.0,42.305154584131984,0.06964326608311178,0.7523933684432171,0.09208721667520746,83.80339531741477,4.0,-7.154562270248085,0.635677036185417,0.07814037381440572,16.424478220065723,6.0,-12.77192607317356
Ambala,Haryana,0,0,0.3488519170154724,0.5906924588358153,0.6164871364993122,100.79568198201002,12.0,2.8408483945935212,0.08779067446515096,0.7649031743142397,0.12189239094761148,59.809826995652394,17.0,-12.322064881161001,0.6421777221526909,0.0027117229870671673,13.494594565434078,14.0,-23.890551536609188
Bhiwani,Haryana,0,0,0.379089792326888,0.5834754799248778,0.6805752461492512,84.24780093480047,4.0,5.86969360592545,0.10807066879310957,0.7664612253882388,0.13961620384288304,37.12229079294433,16.0,-23.920847801505708,0.636111111111111,0.0,0.9513107846242483,10.0,-14.143264143264146
Charkhi Dadri,Haryana,0,0,0.23695007392913436,0.6811942503283746,0.35178619128279576,24.26280956269158,22.0,-0.4493822748238388,0.0760934682515459,0.7053408155091697,0.09231930680636478,36.17272882259827,22.0,-15.043808992944594,0.5555555555555555,0.0,0.4316919117644494,22.0,-19.583333333333332
Faridabad,Haryana,0,0,0.43450909423105494,0.5237852985948751,0.9333494467060997,202.23665754811827,1.0,3.695348607879915,0.09911835271573109,0.8569811836500566,0.11453191799648216,228.12749259076776,1.0,-17.83535430332764,0.8162521274684967,0.024468529678620395,154.68408940269944,1.0,15.183502112762639
Fatehabad,Haryana,0,0,0.39666857900809666,0.5718401218038147,0.7095106796539494,187.6354613488985,15.0,-14.569389237437182,0.09431853278470144,0.811868811389761,0.1103612481412912,110.24056124963707,13.0,-10.754259015891598,0.6924931129476585,0.0,1.9915514625618782,18.0,-22.50132908027645
Gurugram,Haryana,0,0,0.439727543931187,0.4993150618467137,0.8764402321116584,60.200346596214665,13.0,-9.901664423987288,0.09886111547964026,0.8228754196583009,0.11662824820951713,186.14479517016298,2.0,3.63805709108709,0.7421054429909049,0.04122816489929508,62.30084582138864,2.0,16.01619972145237
Hisar,Haryana,0,0,0.4047016599584887,0.5618204992164259,0.7570779385421481,183.54319508936953,2.0,-0.7829973725335441,0.08340033133605834,0.8400757542101451,0.09590830795764774,120.33394057680047,6.0,-4.637501220837667,0.6965915915915915,0.0009100009100009099,12.623915901434689,5.0,-17.846611526688157
Jhajjar,Haryana,0,0,0.3697623821148918,0.5776201662337643,0.6640488650103384,71.59940323816768,18.0,5.073021724073658,0.06621971103200641,0.7408774628052692,0.08870227763139614,79.19404614041062,18.0,-31.575909133440774,0.6843750000000001,0.0,0.49428332478361736,17.0,-16.136363636363637
Jind,Haryana,0,0,0.3606652430354534,0.6260943653018743,0.612300658073383,180.03768902009375,6.0,-3.5736412270689177,0.12513485539429806,0.8175022139773591,0.15045194000367643,87.94183420114496,12.0,-25.63958955529184,0.7346560846560846,0.0,2.8923097975852383,9.0,-28.458994708994712
Kaithal,Haryana,0,0,0.40397748399875794,0.5830738950180078,0.8984793453463964,214.6769681589677,9.0,11.516301519838047,0.12817164750319124,0.7944255226670476,0.16324104824357696,99.47768315167806,14.0,-28.06507387927855,0.6874486032945288,0.0016382699868938402,22.06374156082713,15.0,-17.25428102275393
Karnal,Haryana,0,0,0.3133218650819547,0.667024198819542,0.48973815962560235,163.17272118589565,5.0,-4.703461710930377,0.10985409564502549,0.7896144561151779,0.13330779644789945,77.0467281908036,10.0,-17.697920351595283,0.6173319327731094,0.0,1.8652680976322862,8.0,-18.627450980392158
Kurukshetra,Haryana,0,0,0.3096407736283219,0.6664724528694803,0.46980887390990256,157.8889931366466,14.0,-9.54134705097702,0.11768783065258039,0.8029529316259763,0.14480528784030375,78.63755152232636,19.0,-14.862779869893924,0.6127490712597096,0.0065011820330969266,5.308075017048031,20.0,-36.12327188940092
Mahendragarh,Haryana,0,0,0.36894194666149116,0.617721994260036,0.6097689773503531,107.87693591495227,20.0,-11.33739199873384,0.129220386235771,0.8322048727449662,0.1544313584500441,94.23455609100196,20.0,-23.541598757616615,0.7901648059542796,0.0,1.9484826514906188,16.0,-16.487859966120837
Palwal,Haryana,0,0,0.4747851067890267,0.5134855306328476,0.9474325277956797,181.2069072533399,17.0,-0.7518946943369595,0.11281152336391985,0.8825816908373587,0.1280392264163535,213.4887653247353,4.0,-11.229084941075689,0.8421055796055796,0.0,4.5118669198973445,6.0,-29.776334776334775
Panipat,Haryana,0,0,0.342363755849229,0.6124194977565599,0.5688334509031149,166.69356579514425,10.0,-0.28387477233681857,0.11125051135726036,0.7926003542394784,0.13438755142901326,214.7240769509211,3.0,-14.260784107255839,0.7364363814070993,0.0015004673390769207,82.48823593263577,4.0,-20.93350286419936
Rohtak,Haryana,0,0,0.30773128056385807,0.6562394493404138,0.4886870240753652,112.69641855834509,11.0,-7.98212901215399,0.10370954525558572,0.7492641579004262,0.12760162869284858,42.63762359477445,21.0,-18.590196706862336,0.6470477037695986,0.005782275102857778,23.310618263522997,12.0,-30.87169650468883
Sirsa,Haryana,0,0,0.38153981041330987,0.5904641882882105,0.7001492086849381,168.02009293714931,3.0,1.2569946945516086,0.08889310129834233,0.8665215438594934,0.10354880900815372,118.54421476752908,8.0,-18.57895034913062,0.6817129629629629,0.0,1.8338406610756273,13.0,-14.611111111111112
Sonipat,Haryana,0,0,0.36242279209617606,0.6085143561763267,0.6485681932891231,100.50051495933783,8.0,-0.15748280659008404,0.09806287218955279,0.8147080847842615,0.11892514891004867,81.72290388979253,7.0,-19.914078091784145,0.6552678435715372,0.001573187414500684,10.15507378393712,7.0,-12.27023793200264
Chamba,Himachal Pradesh,0,0,0.36948913816781054,0.5632160049505001,0.7909945881421677,59.809019470080926,4.0,-4.365511425613486,0.1312834550245424,0.713164327767937,0.18653571806980898,49.91299326498843,2.0,-8.209312912361257,0.5476190476190476,0.0,1.4532439305890974,4.0,-45.36178107606679
Hamirpur,Himachal Pradesh,0,0,0.3890933518107572,0.5073283865133504,0.8042640201552903,19.128911810409843,8.0,1.4938986032684491,0.11241252773510839,0.5201740911418333,0.20008448540706608,3.8188838866508776,9.0,18.624941401950238,0.5551282051282052,0.0,0.425878021251162,8.0,-26.282051282051285
Kangra,Himachal Pradesh,0,0,0.3702917051565282,0.5433381875559595,0.8183167239258349,28.993642696003107,1.0,-4.223608691693829,0.09113984449647565,0.6557881365380974,0.13589256823637527,23.10302067420666,1.0,-12.845804368040444,0.5555555555555557,0.0,0.35452076825911316,1.0,-9.479166666666666
Mandi,Himachal Pradesh,0,0,0.37098035393836887,0.5550403515870486,0.8913009430679729,37.702778250130216,2.0,-5.727381310926255,0.06264733341113315,0.6481771802936758,0.10711609847190909,19.285577385592074,4.0,-10.747361562424933,0.5158730158730158,0.0,0.3772244897638432,2.0,-15.873015873015872
Shimla,Himachal Pradesh,0,0,0.3890049798842431,0.5060535572971987,0.8574479748924666,23.10413232606136,3.0,2.0202164262646156,0.08852900780611625,0.6025487230306504,0.14077739529546754,19.11110006764008,5.0,12.292402818669716,0.4629629629629629,0.05555555555555555,0.8706364055866902,3.0,-38.333333333333336
Sirmaur,Himachal Pradesh,0,0,0.4187575183246522,0.5139300917093814,0.8860916274250294,94.15781048465739,7.0,-7.898453020054809,0.09748183095532807,0.7522744126694297,0.12710721872376243,99.60880426144786,3.0,-9.804535447941694,0.5476190476190476,0.0,1.7529005761653116,5.0,-42.36694677871149
Solan,Himachal Pradesh,0,0,0.3574221580649941,0.5714475669949615,0.8327063459325794,38.09324479412572,5.0,10.647987660704363,0.10007440476190477,0.6232762896825398,0.1485119047619048,27.798379681940734,8.0,2.8099782077954716,0.5523809523809524,0.0,0.30742166506285856,9.0,5.0
Una,Himachal Pradesh,0,0,0.3684718433875402,0.5568193936827485,0.9335409109760553,29.022773423365447,6.0,11.967123297162052,0.09532840638847702,0.6183351659332254,0.1382145219919978,14.479292286773141,7.0,-11.414964013767499,0.5583333333333333,0.0,0.5188666827432866,6.0,-8.571428571428573
Anantnag,Jammu and Kashmir,0,0,0.46183936537061654,0.492800044137294,1.0327465781252425,59.79067576780094,6.0,-11.841340200550214,0.11545321170032995,0.8240791789485877,0.1429453756994463,73.54974963001203,4.0,-16.06931327395921,0.7223424723424724,0.0,0.748641360221733,4.0,-11.026936026936028
Baramulla,Jammu and Kashmir,0,0,0.3925300794679658,0.5504569508031943,0.8082456400859206,100.44042726388109,3.0,56.18477581589756,0.11959338358596772,0.7768266210178106,0.15242626827703473,121.6709220127921,3.0,71.9972104284522,0.6879203454431417,0.006214116852414724,6.819618213960252,3.0,-24.177468967384936
Doda,Jammu and Kashmir,0,0,0.4152519829102634,0.5214210263646704,1.3469234341175549,68.74352788421861,11.0,-19.440534001286842,0.060745783913938825,0.790068790164821,0.07032161767455886,31.233754108877676,14.0,12.626534722315004,0.6927076891362605,0.014817888878039254,22.55624979833215,2.0,-28.299445567522824
Ganderbal,Jammu and Kashmir,0,0,0.4125904412840996,0.5399999980020138,0.780196825607512,60.58594587904365,19.0,-14.646129004835176,0.08924279699713496,0.8404255227348143,0.11093174062422288,49.91292921196876,18.0,-3.85340356603105,0.7447619047619047,0.0,0.32366943748507493,19.0,-16.0
Jammu,Jammu and Kashmir,0,0,0.3569633341648707,0.58310516474405,0.7402538392340033,62.09646230886902,1.0,28.17638576080987,0.04298319848329471,0.8012757483179299,0.05289914918306548,54.492940288408974,5.0,28.636670218125705,0.6384593652886337,0.0032959789057350032,2.037118262635885,1.0,-12.751918585251918
Kathua,Jammu and Kashmir,0,0,0.521969806456332,0.4280877483830379,1.3107144854598964,46.152410843783365,9.0,-18.10362440530594,0.07630462598983924,0.7787182001937504,0.09000058858147572,76.8914384076285,9.0,-11.376524515058945,0.645767195767196,0.0,0.7226970793902304,6.0,-23.0952380952381
Leh,Jammu and Kashmir,0,0,0.4708113463463268,0.4223708287911711,1.059616169415604,19.092664438109395,22.0,-9.228126461853883,0.0,0.6547619047619048,0.0,20.707610905773226,22.0,-24.425910084592715,0.6666666666666666,0.0,0.0,22.0,0.0
Reasi,Jammu and Kashmir,0,0,0.4796996180621314,0.4572701686424759,1.0943845382567676,88.21915892399022,15.0,-11.56567228034432,0.06024114774114774,0.7303113553113554,0.07289377289377288,116.826497778113,15.0,3.3312756442916682,0.6804232804232804,0.0,2.0462277326571914,14.0,-28.333333333333332
Samba,Jammu and Kashmir,0,0,0.5229225237056309,0.4244179245015386,1.5975819070843964,31.174019369886146,20.0,-19.30040006202556,0.06729073969674655,0.7512787379803794,0.08435929876607841,43.74203405451311,20.0,-4.3894749189441145,0.5972222222222222,0.0,0.1781741612749497,20.0,-11.111111111111112
Srinagar,Jammu and Kashmir,0,0,0.32580503635078656,0.6281862457230675,0.5768503531013021,45.47967097544983,2.0,-8.892912978136875,0.06187449832125919,0.8474119390101847,0.07096998448167713,59.11596662379161,2.0,0.008075642721689832,0.6533549783549785,0.020833333333333332,0.6856076480894768,5.0,-11.8006993006993
Udhampur,Jammu and Kashmir,0,0,0.43861318683544914,0.47808430762919835,1.0444525478380586,120.71161232549521,8.0,-11.132445193741592,0.05292810789768099,0.7857456356851177,0.0632578562498085,60.285350826387976,10.0,-7.816603621401746,0.6666666666666667,0.0,0.6426673122045025,8.0,-10.238095238095239
Bokaro,Jharkhand,0,0,0.4021621348820504,0.5359144650295977,0.7970648774762014,136.4955465544796,6.0,-4.069254253576858,0.05448490011460573,0.7957281705808883,0.06419834634951625,231.93811478278795,7.0,21.65264358051796,0.7301587301587302,0.0,0.4664180632757912,14.0,-10.959164292497626
Chatra,Jharkhand,0,0,0.4472516837689661,0.510807986371904,0.9078786350211974,388.0156602957021,13.0,-18.29301795215457,0.06608549647473588,0.8670745597329403,0.07208322945320339,881.6525030469621,13.0,-12.408631454423622,0.8146694332841017,0.005477659715595192,46.48011366032919,12.0,-19.90663789960766
Deoghar,Jharkhand,0,0,0.44967580995432765,0.5109245787515065,0.9166681960912101,161.706703215756,14.0,-13.542027871598538,0.08111107146118332,0.8583033405914225,0.09482569691962064,338.6278408486024,9.0,-6.852917472875214,0.7425122865518106,0.004804740992586296,34.18005789497043,6.0,36.77525554560346
Dhanbad,Jharkhand,0,0,0.3335706466848497,0.6072667464409117,0.5543599189294541,132.06537912115365,3.0,-11.818992659059923,0.05214874806147456,0.8046612290217817,0.06997234414329179,183.28659825905103,4.0,2.9758234023750294,0.6606952027099611,0.03317154846085714,22.827898008855037,4.0,-13.064876178483239
Dumka,Jharkhand,0,0,0.4312559096082178,0.5221857102762432,0.8493853640312758,205.60995471467493,12.0,-26.000981400123738,0.04249739828277281,0.8570923306896243,0.0477605733027429,225.5344569550789,10.0,-7.186971844819495,0.7084310435806883,0.03128149865060223,8.130697821714737,13.0,-18.350479414926138
Garhwa,Jharkhand,0,0,0.3521833334727567,0.5922504982272987,0.6624935875852539,475.04361594470015,7.0,-3.2586059060108887,0.06673754884203956,0.7775303027921889,0.09613930458629351,216.45722519328473,15.0,3.5899876022890065,0.722800296589224,0.0196078431372549,3.4859119889256514,11.0,52.40196078431372
Godda,Jharkhand,0,0,0.4759569687799319,0.47568907500190555,1.0211936501226557,359.9022986388095,10.0,-25.820245667274577,0.038216565778495845,0.9156865705229097,0.0410583237745132,307.28215698803075,11.0,56.27161603287172,0.7386469747320763,0.0042258932001536685,6.079204370598326,15.0,-36.26464662923845
Gumla,Jharkhand,0,0,0.36198166263823095,0.5991172929208038,0.6263247597209132,187.50525217647373,8.0,-13.398322129658677,0.07383715391960392,0.8396931147225478,0.08846331210980629,237.87967961335835,14.0,-0.5567877442872067,0.7758645386642284,0.008912022129070904,32.663495310401736,9.0,-34.226563110624205
Jamtara,Jharkhand,0,0,0.42004953322198213,0.5571522303073606,0.7599927972551547,243.00017147662376,21.0,-12.548557770052408,0.04109052502824524,0.9340837638893138,0.043510801217454105,407.94665374224417,19.0,37.06214085963776,0.7102501932672711,0.037037037037037035,3.82021658510817,16.0,-29.11522633744856
Khunti,Jharkhand,0,0,0.3317029422917297,0.6301674629336119,0.5464086812312484,156.2139948452403,19.0,-10.442917541858014,0.0746485962096936,0.7458196552000248,0.12484014581888084,212.79911340656807,22.0,2.523560749855381,0.6999640095081858,0.02458364487893431,28.09003953797745,21.0,-29.187690387016232
Latehar,Jharkhand,0,0,0.45995399490759775,0.493004777251363,1.1416478021293401,206.95231660598023,17.0,-11.3037826987378,0.06297087074923506,0.8831498941921344,0.07037713259843856,469.8175879085981,16.0,18.498413103456286,0.702125850340136,0.0,0.47796407468097024,22.0,-18.452380952380956
